# Program:featureCounts v2.0.6; Command:"featureCounts" "-Q" "20" "-s" "2" "-p" "-a" "/storage/projects/QUO1015788/ref/REF_cds.gtf" "-T" "5" "-F" "SAF" "-o" "/storage/projects/QUO1015788/2209_6/2209_6_cds" "/storage/projects/QUO1015788/2209_6/2209_6.sam" 
Geneid	Chr	Start	End	Strand	Length	/storage/projects/QUO1015788/2209_6/2209_6.sam
PFLU_1710	OV986001.1	1877899	1878874	+	976	2191
PFLU_1711	OV986001.1	1878925	1879408	-	484	205
PFLU_1712	OV986001.1	1879413	1879875	-	463	154
PFLU_1713	OV986001.1	1879914	1881048	+	1135	517
PFLU_1714	OV986001.1	1881097	1881670	+	574	4881
PFLU_1715	OV986001.1	1881735	1882752	-	1018	74
PFLU_1716	OV986001.1	1882780	1883200	-	421	40
PFLU_1717	OV986001.1	1883434	1883887	-	454	284
PFLU_1718	OV986001.1	1883966	1884917	-	952	95
PFLU_1719	OV986001.1	1885026	1885776	+	751	125
PFLU_1720	OV986001.1	1885765	1886620	-	856	241
PFLU_1721	OV986001.1	1886636	1886924	+	289	7
PFLU_1722	OV986001.1	1886969	1888199	+	1231	452
PFLU_1723	OV986001.1	1888330	1889677	-	1348	873
PFLU_1724	OV986001.1	1889801	1890557	+	757	383
PFLU_1725	OV986001.1	1890660	1891452	-	793	181
PFLU_1726	OV986001.1	1891875	1893549	+	1675	10583
PFLU_1727	OV986001.1	1893673	1894441	-	769	58
PFLU_1728	OV986001.1	1894544	1895201	+	658	346
PFLU_1730	OV986001.1	1896505	1897393	-	889	2448
PFLU_1731	OV986001.1	1897697	1898909	-	1213	1873
PFLU_1732	OV986001.1	1899111	1899504	+	394	2581
PFLU_1732A	OV986001.1	1899759	1900692	+	934	43
PFLU_1734	OV986001.1	1900895	1901381	+	487	152
PFLU_1735	OV986001.1	1901377	1901857	+	481	108
PFLU_1736	OV986001.1	1901810	1904159	-	2350	470
PFLU_1737	OV986001.1	1904284	1905175	+	892	979
PFLU_1738	OV986001.1	1905171	1905654	+	484	441
PFLU_1739	OV986001.1	1905679	1909327	-	3649	401
PFLU_1740	OV986001.1	1909323	1909950	-	628	54
PFLU_1741	OV986001.1	1910200	1910602	-	403	32
PFLU_1742	OV986001.1	1910776	1912108	-	1333	1104
PFLU_1743	OV986001.1	1912179	1913343	-	1165	118
PFLU_1744	OV986001.1	1913518	1913860	-	343	487
PFLU_1745	OV986001.1	1913856	1914240	-	385	436
PFLU_1746	OV986001.1	1914243	1914558	-	316	1079
PFLU_1747	OV986001.1	1914905	1916114	+	1210	228
PFLU_1748	OV986001.1	1916100	1917837	-	1738	562
PFLU_1749	OV986001.1	1917987	1918224	+	238	241
PFLU_1750	OV986001.1	1918302	1918635	+	334	533
PFLU_1751	OV986001.1	1918706	1919597	+	892	935
PFLU_1752	OV986001.1	1919652	1919874	-	223	1559
PFLU_1753	OV986001.1	1919953	1920556	-	604	153
PFLU_1754	OV986001.1	1920632	1921172	+	541	1439
PFLU_1755	OV986001.1	1921155	1922382	+	1228	2070
PFLU_1756	OV986001.1	1922633	1922963	-	331	106
PFLU_1757	OV986001.1	1922959	1924537	-	1579	560
PFLU_1758	OV986001.1	1924737	1925373	+	637	856
PFLU_1759	OV986001.1	1925369	1926038	+	670	498
PFLU_1760	OV986001.1	1926124	1926880	+	757	1123
PFLU_1761	OV986001.1	1926876	1927053	+	178	48
PFLU_1762	OV986001.1	1927049	1927505	+	457	624
PFLU_1763	OV986001.1	1927508	1929497	+	1990	5295
PFLU_1764	OV986001.1	1929493	1930030	+	538	1248
PFLU_1765	OV986001.1	1930026	1930500	+	475	672
PFLU_1766	OV986001.1	1930492	1931680	+	1189	1706
PFLU_1767	OV986001.1	1931695	1932091	+	397	409
PFLU_1768	OV986001.1	1932282	1932573	-	292	150
PFLU_1769	OV986001.1	1933116	1934637	-	1522	1309
PFLU_1770	OV986001.1	1934723	1935596	-	874	986
PFLU_1771	OV986001.1	1935592	1937662	-	2071	2222
PFLU_1772	OV986001.1	1937658	1938000	-	343	200
PFLU_1773	OV986001.1	1938041	1939313	-	1273	1515
PFLU_1774	OV986001.1	1939326	1940187	-	862	1254
PFLU_1775	OV986001.1	1940183	1941617	-	1435	3143
PFLU_1776	OV986001.1	1941951	1942254	+	304	95
PFLU_1777	OV986001.1	1942567	1943401	+	835	9
PFLU_1778	OV986001.1	1943433	1944435	+	1003	17
PFLU_1779	OV986001.1	1944606	1945389	+	784	2
PFLU_1780	OV986001.1	1945425	1946130	+	706	7
PFLU_1781	OV986001.1	1946129	1946579	+	451	0
PFLU_1782	OV986001.1	1946578	1947169	+	592	2
PFLU_1783	OV986001.1	1947168	1948245	+	1078	27
PFLU_1784	OV986001.1	1948237	1949080	+	844	21
PFLU_1785	OV986001.1	1949076	1949877	+	802	14
PFLU_1786	OV986001.1	1949873	1950596	+	724	16
PFLU_1787	OV986001.1	1950585	1951731	+	1147	67
PFLU_1788	OV986001.1	1951730	1952303	+	574	194
PFLU_1789	OV986001.1	1952293	1953043	+	751	150
PFLU_1790	OV986001.1	1953076	1953970	-	895	112
PFLU_1791	OV986001.1	1954176	1954350	+	175	33
PFLU_1792	OV986001.1	1954361	1954766	+	406	48
PFLU_1793	OV986001.1	1955155	1956688	+	1534	275
PFLU_1794	OV986001.1	1956697	1957894	-	1198	368
PFLU_1795	OV986001.1	1958070	1958685	+	616	241
PFLU_1796	OV986001.1	1958803	1959808	-	1006	560
PFLU_1797	OV986001.1	1959913	1960738	-	826	275
PFLU_1798	OV986001.1	1960769	1961645	-	877	5
PFLU_1799	OV986001.1	1961679	1963095	-	1417	27
PFLU_1800	OV986001.1	1963084	1964365	-	1282	71
PFLU_1801	OV986001.1	1964423	1965314	-	892	102
PFLU_1802	OV986001.1	1965459	1966242	-	784	157
PFLU_1803	OV986001.1	1966252	1968028	-	1777	160
PFLU_1804	OV986001.1	1968284	1968725	+	442	9
PFLU_1805	OV986001.1	1968841	1969447	-	607	541
PFLU_1806	OV986001.1	1969581	1970496	+	916	103
PFLU_1807	OV986001.1	1970664	1971096	-	433	83
PFLU_1808	OV986001.1	1971358	1972147	-	790	612
PFLU_1809	OV986001.1	1972139	1973438	-	1300	749
PFLU_1810	OV986001.1	1973674	1974043	+	370	91
PFLU_1811	OV986001.1	1974124	1975711	-	1588	450
PFLU_1812	OV986001.1	1976010	1976862	+	853	157
PFLU_1813	OV986001.1	1977124	1977436	+	313	1425
PFLU_1814	OV986001.1	1977432	1979091	+	1660	1683
PFLU_1815	OV986001.1	1979359	1980649	-	1291	16218
PFLU_1816	OV986001.1	1981014	1981389	+	376	14382
PFLU_1817	OV986001.1	1981382	1981751	+	370	5396
PFLU_1818	OV986001.1	1981754	1983527	+	1774	26970
PFLU_1819	OV986001.1	1983538	1984243	+	706	17131
PFLU_1820	OV986001.1	1984504	1987336	+	2833	68617
PFLU_1821	OV986001.1	1987380	1988607	+	1228	23059
PFLU_1822	OV986001.1	1988706	1990143	+	1438	47559
PFLU_1823	OV986001.1	1990347	1991514	+	1168	38677
PFLU_1824	OV986001.1	1991513	1992395	+	883	23006
PFLU_1825	OV986001.1	1992807	1994121	+	1315	496
PFLU_1826	OV986001.1	1994317	1995055	+	739	47
PFLU_1827	OV986001.1	1995145	1995397	-	253	2519
PFLU_1828	OV986001.1	1995555	1996032	+	478	18
PFLU_1829	OV986001.1	1996028	1996481	+	454	25
PFLU_1830	OV986001.1	1996564	1998475	+	1912	51717
PFLU_1831	OV986001.1	1998538	1999270	+	733	3996
PFLU_1832	OV986001.1	1999368	2000235	-	868	316
PFLU_1833	OV986001.1	2000299	2000716	-	418	359
PFLU_1834	OV986001.1	2000859	2001882	+	1024	110
PFLU_1835	OV986001.1	2002042	2003263	-	1222	8439
PFLU_1836	OV986001.1	2003274	2003790	-	517	3532
PFLU_1837	OV986001.1	2004039	2005941	-	1903	1279
PFLU_1838	OV986001.1	2005937	2006849	-	913	313
PFLU_1839	OV986001.1	2006868	2008989	-	2122	2017
PFLU_1840	OV986001.1	2009184	2010210	+	1027	1136
PFLU_1841	OV986001.1	2010220	2010568	+	349	300
PFLU_1842	OV986001.1	2010564	2011014	+	451	592
PFLU_1843	OV986001.1	2011099	2012749	+	1651	399
PFLU_1844	OV986001.1	2012779	2013223	+	445	387
PFLU_1845	OV986001.1	2013320	2014124	+	805	498
PFLU_1846	OV986001.1	2014120	2014975	+	856	258
PFLU_1847	OV986001.1	2015077	2015896	+	820	408
PFLU_1848	OV986001.1	2015968	2017030	+	1063	206
PFLU_1849	OV986001.1	2017084	2018125	-	1042	228
PFLU_1850	OV986001.1	2018121	2018841	-	721	236
PFLU_1851	OV986001.1	2019147	2019846	+	700	370
PFLU_1852	OV986001.1	2019914	2020922	-	1009	120
PFLU_1853	OV986001.1	2021151	2021913	+	763	96
PFLU_1854	OV986001.1	2022116	2023529	+	1414	197
PFLU_1855	OV986001.1	2023643	2025611	+	1969	332
PFLU_1856	OV986001.1	2025647	2026460	-	814	980
PFLU_1858	OV986001.1	2027732	2028503	-	772	1013
PFLU_1859	OV986001.1	2029377	2031114	-	1738	206
PFLU_1860	OV986001.1	2031327	2033067	-	1741	6954
PFLU_1861	OV986001.1	2033236	2033737	-	502	61
PFLU_1862	OV986001.1	2033864	2034491	-	628	129
PFLU_1863	OV986001.1	2034580	2035564	+	985	145
PFLU_1864	OV986001.1	2035670	2036078	-	409	283
PFLU_1865	OV986001.1	2036153	2038607	-	2455	1966
PFLU_1866	OV986001.1	2038792	2039452	+	661	103
PFLU_1867	OV986001.1	2039509	2040127	+	619	414
PFLU_1868	OV986001.1	2040262	2041195	+	934	1046
PFLU_1869	OV986001.1	2041191	2041971	+	781	656
PFLU_1870	OV986001.1	2042102	2042642	-	541	207
PFLU_1871	OV986001.1	2042727	2043927	+	1201	77
PFLU_1872	OV986001.1	2043972	2044284	+	313	310
PFLU_1873	OV986001.1	2044391	2045540	+	1150	158
PFLU_1874	OV986001.1	2045607	2047476	+	1870	728
PFLU_1875	OV986001.1	2047586	2047901	-	316	288
PFLU_1876	OV986001.1	2048007	2048973	-	967	354
PFLU_1877	OV986001.1	2049112	2050033	-	922	3652
PFLU_1878	OV986001.1	2050945	2052259	+	1315	246
PFLU_1879	OV986001.1	2052671	2054252	+	1582	2190
PFLU_1880	OV986001.1	2054248	2055283	+	1036	1773
PFLU_1881	OV986001.1	2055279	2056338	+	1060	1514
PFLU_1881A	OV986001.1	2056334	2057183	+	850	1441
PFLU_1883	OV986001.1	2057190	2059806	+	2617	4287
PFLU_1884	OV986001.1	2060027	2060360	+	334	44
PFLU_1885	OV986001.1	2060434	2061475	-	1042	1154
PFLU_1886	OV986001.1	2061587	2061851	+	265	95
PFLU_1887	OV986001.1	2062060	2063641	+	1582	289
PFLU_1888	OV986001.1	2063637	2064387	+	751	144
PFLU_1890	OV986001.1	2064850	2065231	-	382	2301
PFLU_1891	OV986001.1	2065550	2066840	-	1291	3293
PFLU_1892	OV986001.1	2066843	2068241	-	1399	2220
PFLU_1893	OV986001.1	2068293	2068800	-	508	669
PFLU_1894	OV986001.1	2068796	2069117	-	322	1489
PFLU_1895	OV986001.1	2069160	2070372	-	1213	4897
PFLU_1896	OV986001.1	2070455	2071448	-	994	4988
PFLU_1897	OV986001.1	2071606	2072503	-	898	1120
PFLU_1898	OV986001.1	2072618	2073788	+	1171	1871
PFLU_1899	OV986001.1	2073796	2074405	-	610	509
PFLU_1900	OV986001.1	2074450	2075878	+	1429	574
PFLU_1901	OV986001.1	2075881	2076889	+	1009	349
PFLU_1902	OV986001.1	2077020	2077572	-	553	290
PFLU_1903	OV986001.1	2077686	2078970	-	1285	418
PFLU_1903A	OV986001.1	2079043	2079397	-	355	44
PFLU_1905	OV986001.1	2079488	2079755	-	268	39
PFLU_1906	OV986001.1	2079797	2080121	-	325	36
PFLU_1907	OV986001.1	2080204	2080570	-	367	47
PFLU_1908	OV986001.1	2080566	2081913	-	1348	178
PFLU_1909	OV986001.1	2082161	2082485	-	325	506
PFLU_1910	OV986001.1	2082682	2083018	+	337	35
PFLU_1911	OV986001.1	2083079	2084627	+	1549	3142
PFLU_1912	OV986001.1	2084847	2085996	-	1150	4023
PFLU_1913	OV986001.1	2086158	2087415	-	1258	2197
PFLU_1914	OV986001.1	2087908	2091802	+	3895	2890
PFLU_1915	OV986001.1	2092129	2093854	-	1726	99
PFLU_1916	OV986001.1	2093988	2094273	+	286	192
PFLU_1917	OV986001.1	2094410	2095463	-	1054	6
PFLU_1918	OV986001.1	2095578	2095821	+	244	26
PFLU_1919	OV986001.1	2096286	2096652	+	367	205
PFLU_1920	OV986001.1	2096660	2098217	-	1558	53
PFLU_1921	OV986001.1	2098227	2098536	-	310	4
PFLU_1922	OV986001.1	2098539	2099922	-	1384	84
PFLU_1923	OV986001.1	2099918	2100875	-	958	70
PFLU_1924	OV986001.1	2100980	2101235	-	256	74
PFLU_1925	OV986001.1	2101485	2101677	+	193	286
PFLU_1926	OV986001.1	2101808	2102086	-	279	556
PFLU_1927	OV986001.1	2102209	2104960	-	2752	270
PFLU_1928	OV986001.1	2104959	2105376	-	418	4
PFLU_1929	OV986001.1	2105338	2106856	-	1519	35
PFLU_1930	OV986001.1	2106845	2107658	-	814	24
PFLU_1931	OV986001.1	2107654	2108305	-	652	8
PFLU_1932	OV986001.1	2108292	2108706	-	415	4
PFLU_1933	OV986001.1	2108713	2109085	-	373	0
PFLU_1934	OV986001.1	2109102	2109342	-	241	0
PFLU_1935	OV986001.1	2109338	2109674	-	337	2
PFLU_1936	OV986001.1	2110259	2110559	-	301	8
PFLU_1937	OV986001.1	2110640	2111180	-	541	67
PFLU_1938	OV986001.1	2111953	2113450	-	1498	207
PFLU_1939	OV986001.1	2113482	2114427	-	946	134
PFLU_1940	OV986001.1	2114504	2115509	-	1006	34
PFLU_1941	OV986001.1	2115766	2116447	+	682	942
PFLU_1942	OV986001.1	2116443	2117577	-	1135	47
PFLU_1943	OV986001.1	2117595	2118759	-	1165	32
PFLU_1944	OV986001.1	2118773	2119136	-	364	11
PFLU_1945	OV986001.1	2119146	2120079	-	934	12
PFLU_1947	OV986001.1	2120498	2121413	-	916	349
PFLU_1948	OV986001.1	2121799	2122816	+	1018	4
PFLU_1949	OV986001.1	2122848	2124132	+	1285	43
PFLU_1950	OV986001.1	2124128	2124896	+	769	4
PFLU_1951	OV986001.1	2124984	2125965	+	982	39
PFLU_1952	OV986001.1	2125970	2126912	+	943	55
PFLU_1953	OV986001.1	2126968	2128198	+	1231	55
PFLU_1954	OV986001.1	2128209	2128989	+	781	41
PFLU_1955	OV986001.1	2129077	2130550	+	1474	10
PFLU_1956	OV986001.1	2130564	2131274	+	711	108
PFLU_1958	OV986001.1	2131344	2132124	+	781	1108
PFLU_1959	OV986001.1	2132438	2133873	+	1436	294
PFLU_1960	OV986001.1	2134352	2135081	-	730	15
PFLU_1961	OV986001.1	2135118	2137278	-	2161	66
PFLU_1962	OV986001.1	2137287	2137794	-	508	0
PFLU_1963	OV986001.1	2137790	2138339	-	550	5
PFLU_1964	OV986001.1	2138320	2139040	-	721	2
PFLU_1965	OV986001.1	2139049	2139721	-	673	4
PFLU_1966	OV986001.1	2139738	2140260	-	523	0
PFLU_1967	OV986001.1	2140366	2141113	-	748	16
PFLU_1968	OV986001.1	2141165	2141660	-	496	4
PFLU_1969	OV986001.1	2141741	2141873	-	133	0
PFLU_1970	OV986001.1	2142089	2142674	-	586	18
PFLU_1972	OV986001.1	2143585	2145553	-	1969	43
PFLU_1973	OV986001.1	2145774	2146245	-	472	13
PFLU_1974	OV986001.1	2146241	2146760	-	520	14
PFLU_1975	OV986001.1	2146756	2147512	-	757	9
PFLU_1976	OV986001.1	2147719	2148910	-	1192	47
PFLU_1977	OV986001.1	2148906	2149455	-	550	65
PFLU_1978	OV986001.1	2149451	2151038	-	1588	120
PFLU_1979	OV986001.1	2151052	2151280	-	229	8
PFLU_1980	OV986001.1	2151347	2152190	-	844	100
PFLU_1981	OV986001.1	2152194	2152425	-	232	27
PFLU_1982	OV986001.1	2152534	2153290	-	757	43
PFLU_1983	OV986001.1	2153555	2154209	-	655	50
PFLU_1984	OV986001.1	2154336	2155434	-	1099	417
PFLU_1985	OV986001.1	2155550	2156471	+	922	1383
PFLU_1986	OV986001.1	2156458	2157652	-	1195	2186
PFLU_1987	OV986001.1	2157648	2158638	-	991	2427
PFLU_1987A	OV986001.1	2158634	2158934	-	301	703
PFLU_1988	OV986001.1	2158942	2159692	-	751	612
PFLU_1989	OV986001.1	2159740	2160502	-	763	803
PFLU_1990	OV986001.1	2160517	2161876	-	1360	799
PFLU_1991	OV986001.1	2161936	2162818	-	883	1102
PFLU_1992	OV986001.1	2162880	2164239	-	1360	1476
PFLU_1993	OV986001.1	2164542	2165547	+	1006	985
PFLU_1994	OV986001.1	2165659	2166577	-	919	381
PFLU_1995	OV986001.1	2166702	2167461	+	760	949
PFLU_1996	OV986001.1	2167553	2167799	+	247	136
PFLU_1997	OV986001.1	2167809	2169183	+	1375	590
PFLU_1998	OV986001.1	2169179	2170052	+	874	351
PFLU_1999	OV986001.1	2170048	2171023	+	976	188
PFLU_2000	OV986001.1	2171134	2172457	+	1324	83
PFLU_2001	OV986001.1	2172629	2173811	+	1183	67
PFLU_2002	OV986001.1	2173944	2175249	+	1306	316
PFLU_2003	OV986001.1	2175417	2175816	-	400	63
PFLU_2004	OV986001.1	2175915	2176104	-	190	19
PFLU_2005	OV986001.1	2176229	2176379	-	151	24
PFLU_2006	OV986001.1	2176380	2176615	-	236	3
PFLU_2007	OV986001.1	2176621	2177269	+	649	180
PFLU_2009	OV986001.1	2177794	2179171	+	1378	784
PFLU_2010	OV986001.1	2179202	2179640	+	439	215
PFLU_2011	OV986001.1	2179811	2180852	+	1042	306
PFLU_2012	OV986001.1	2180864	2182277	+	1414	399
PFLU_2013	OV986001.1	2182515	2183925	+	1411	108
PFLU_2014	OV986001.1	2184632	2185547	-	916	1281
PFLU_2015	OV986001.1	2185707	2187006	+	1300	117
PFLU_2016	OV986001.1	2187152	2188661	+	1510	339
PFLU_2017A	OV986001.1	2188918	2189152	+	235	68
PFLU_2018	OV986001.1	2189156	2189318	+	163	5
PFLU_2019	OV986001.1	2189578	2190196	+	619	832
PFLU_2020	OV986001.1	2190338	2190563	+	226	112
PFLU_2021	OV986001.1	2191004	2192645	+	1642	313
PFLU_2022	OV986001.1	2192732	2194742	+	2011	292
PFLU_2023	OV986001.1	2194813	2195776	+	964	185
PFLU_2024	OV986001.1	2195766	2195889	-	124	9
PFLU_2025	OV986001.1	2195998	2197165	-	1168	499
PFLU_2026	OV986001.1	2197161	2198970	-	1810	1188
PFLU_2027	OV986001.1	2199228	2199960	+	733	7251
PFLU_2028	OV986001.1	2200347	2200806	+	460	96
PFLU_2029	OV986001.1	2200900	2201242	+	343	646
PFLU_2030	OV986001.1	2201238	2201610	+	373	642
PFLU_2031	OV986001.1	2201606	2203376	-	1771	129
PFLU_2032	OV986001.1	2203494	2205576	-	2083	14158
PFLU_2033	OV986001.1	2205714	2206677	+	964	524
PFLU_2034	OV986001.1	2206810	2207464	-	655	148
PFLU_2035	OV986001.1	2207494	2208484	-	991	82
PFLU_2036	OV986001.1	2208480	2209281	-	802	33
PFLU_2037	OV986001.1	2209267	2210104	-	838	40
PFLU_2038	OV986001.1	2210100	2210943	-	844	96
PFLU_2039	OV986001.1	2211033	2212110	-	1078	297
PFLU_2040	OV986001.1	2212454	2213171	+	718	54
PFLU_2041	OV986001.1	2213327	2214242	-	916	27
PFLU_2042	OV986001.1	2214241	2215141	-	901	50
PFLU_2043	OV986001.1	2215137	2215884	-	748	13
PFLU_2044	OV986001.1	2215880	2216801	-	922	32
PFLU_2045	OV986001.1	2216820	2217381	-	562	15
PFLU_2046	OV986001.1	2217377	2217707	-	331	7
PFLU_2047	OV986001.1	2217703	2218240	-	538	0
PFLU_2048	OV986001.1	2218236	2219439	-	1204	64
PFLU_2049	OV986001.1	2219727	2221146	+	1420	58
PFLU_2050	OV986001.1	2221142	2221757	+	616	51
PFLU_2051	OV986001.1	2221883	2222819	-	937	397
PFLU_2052	OV986001.1	2222852	2223785	-	934	192
PFLU_2053	OV986001.1	2224063	2224513	-	451	190
PFLU_2054	OV986001.1	2224607	2224979	+	373	24
PFLU_2055	OV986001.1	2224967	2226071	-	1105	3644
PFLU_2056	OV986001.1	2226082	2227270	-	1189	5686
PFLU_2057	OV986001.1	2227307	2228450	-	1144	6627
PFLU_2058	OV986001.1	2228459	2229023	-	565	7727
PFLU_2060	OV986001.1	2229926	2231087	+	1162	2213
PFLU_2061	OV986001.1	2231136	2232945	+	1810	2656
PFLU_2062	OV986001.1	2233103	2233385	-	283	535
PFLU_2063	OV986001.1	2233549	2234437	-	889	1047
PFLU_2064	OV986001.1	2240654	2242547	+	1894	539
PFLU_2065	OV986001.1	2242548	2242986	-	439	102
PFLU_2066	OV986001.1	2243048	2243516	+	469	498
PFLU_2067	OV986001.1	2243647	2246005	+	2359	740
PFLU_2068	OV986001.1	2246074	2246653	+	580	188
PFLU_2069	OV986001.1	2246665	2247298	+	634	294
PFLU_2070	OV986001.1	2247399	2248038	+	640	1279
PFLU_2071	OV986001.1	2248097	2249147	-	1051	136
PFLU_2072	OV986001.1	2249169	2250579	-	1411	118
PFLU_2073	OV986001.1	2250578	2252012	-	1435	205
PFLU_2074	OV986001.1	2252008	2253112	-	1105	154
PFLU_2075	OV986001.1	2253102	2254320	-	1219	178
PFLU_2076	OV986001.1	2254328	2255657	-	1330	319
PFLU_2077	OV986001.1	2255646	2256837	-	1192	180
PFLU_2078	OV986001.1	2256836	2258828	-	1993	711
PFLU_2079	OV986001.1	2258843	2259620	-	778	197
PFLU_2080	OV986001.1	2259649	2260561	-	913	176
PFLU_2081	OV986001.1	2260562	2262023	-	1462	548
PFLU_2082	OV986001.1	2262022	2263462	-	1441	388
PFLU_2083	OV986001.1	2263907	2264033	-	127	0
PFLU_2084	OV986001.1	2264194	2264824	+	631	98
PFLU_2085	OV986001.1	2265419	2266100	-	682	77
PFLU_2086	OV986001.1	2266151	2267195	+	1045	258
PFLU_2087	OV986001.1	2267128	2268043	-	916	301
PFLU_2088	OV986001.1	2268167	2270000	-	1834	627
PFLU_2089	OV986001.1	2269986	2270787	-	802	163
PFLU_2090	OV986001.1	2271103	2271745	+	643	67
PFLU_2091	OV986001.1	2271848	2272994	+	1147	151
PFLU_2092	OV986001.1	2272990	2273719	+	730	171
PFLU_2093	OV986001.1	2273729	2274455	+	727	153
PFLU_2094	OV986001.1	2274451	2275588	+	1138	275
PFLU_2095	OV986001.1	2275592	2276366	+	775	128
PFLU_2096	OV986001.1	2276375	2277605	+	1231	192
PFLU_2097	OV986001.1	2277601	2278216	+	616	98
PFLU_2098	OV986001.1	2278312	2278957	+	646	264
PFLU_2099	OV986001.1	2279226	2280036	+	811	139
PFLU_2100	OV986001.1	2280206	2280461	+	256	28
PFLU_2101	OV986001.1	2280680	2281610	+	931	250
PFLU_2102	OV986001.1	2281668	2282820	-	1153	575
PFLU_2104	OV986001.1	2283115	2284156	+	1042	185
PFLU_2105	OV986001.1	2284458	2286477	+	2020	77
PFLU_2106	OV986001.1	2286476	2287313	+	838	35
PFLU_2107	OV986001.1	2287305	2288085	+	781	61
PFLU_2108	OV986001.1	2288099	2290250	+	2152	582
PFLU_2109	OV986001.1	2290259	2291495	-	1237	1308
PFLU_2110	OV986001.1	2291522	2292728	-	1207	154
PFLU_2111	OV986001.1	2292724	2293993	-	1270	207
PFLU_2112	OV986001.1	2294184	2294808	-	625	141
PFLU_2113	OV986001.1	2294811	2295288	-	478	214
PFLU_2114	OV986001.1	2295284	2295482	-	199	22
PFLU_2115	OV986001.1	2295478	2295865	-	388	265
PFLU_2116	OV986001.1	2295979	2296336	-	358	45
PFLU_2118	OV986001.1	2297443	2298523	-	1081	422
PFLU_2119	OV986001.1	2298681	2298984	+	304	136
PFLU_2120	OV986001.1	2298983	2299295	+	313	50
PFLU_2121	OV986001.1	2299294	2299963	+	670	394
PFLU_2122	OV986001.1	2299959	2301321	+	1363	536
PFLU_2123	OV986001.1	2301389	2303537	-	2149	77
PFLU_2124	OV986001.1	2303763	2305086	+	1324	209
PFLU_2125	OV986001.1	2305300	2306980	+	1681	19
PFLU_2126	OV986001.1	2307265	2308579	-	1315	5696
PFLU_2127	OV986001.1	2308803	2309067	+	265	4
PFLU_2128	OV986001.1	2309084	2310302	+	1219	41
PFLU_2129	OV986001.1	2310406	2311474	+	1069	219
PFLU_2130	OV986001.1	2311476	2311659	-	184	14
PFLU_2131	OV986001.1	2311750	2311945	-	196	39
PFLU_2132	OV986001.1	2311947	2312079	-	133	10
PFLU_2133	OV986001.1	2312180	2312534	-	355	536
PFLU_2134	OV986001.1	2312690	2313509	+	820	1549
PFLU_2135	OV986001.1	2313566	2314220	-	655	797
PFLU_2136	OV986001.1	2314336	2314846	+	511	494
PFLU_2137	OV986001.1	2314904	2316896	-	1993	2396
PFLU_2138	OV986001.1	2316892	2318626	-	1735	2639
PFLU_2139	OV986001.1	2318792	2320013	-	1222	490
PFLU_2140	OV986001.1	2320241	2321396	+	1156	95
PFLU_2141	OV986001.1	2321523	2322426	-	904	242
PFLU_2142	OV986001.1	2322560	2322812	+	253	52
PFLU_2143	OV986001.1	2322840	2323590	+	751	83
PFLU_2144	OV986001.1	2324140	2324899	-	760	88
PFLU_2145	OV986001.1	2325090	2325789	+	700	1498
PFLU_2146	OV986001.1	2325792	2326635	+	844	858
PFLU_2147	OV986001.1	2326751	2327726	+	976	4759
PFLU_2148	OV986001.1	2327825	2328911	+	1087	1829
PFLU_2149	OV986001.1	2329036	2329891	-	856	159
PFLU_2150	OV986001.1	2330172	2331354	-	1183	453
PFLU_2151	OV986001.1	2331365	2332025	-	661	349
PFLU_2152	OV986001.1	2332059	2332758	-	700	1232
PFLU_2153	OV986001.1	2332892	2333792	+	901	242
PFLU_2154	OV986001.1	2333892	2334222	-	331	47
PFLU_2155	OV986001.1	2334727	2335573	-	847	648
PFLU_2156	OV986001.1	2335581	2336022	-	442	406
PFLU_2157	OV986001.1	2336153	2338103	-	1951	615
PFLU_2158	OV986001.1	2338270	2339419	-	1150	7
PFLU_2159	OV986001.1	2339558	2341181	-	1624	33
PFLU_2160	OV986001.1	2341246	2342893	-	1648	340
PFLU_2161	OV986001.1	2343022	2343916	+	895	304
PFLU_2162	OV986001.1	2343972	2345070	-	1099	330
PFLU_2163	OV986001.1	2345088	2346435	-	1348	524
PFLU_2164	OV986001.1	2346446	2347004	-	559	357
PFLU_2165	OV986001.1	2347284	2347776	+	493	23
PFLU_2167	OV986001.1	2348456	2348765	+	310	197
PFLU_2168	OV986001.1	2348883	2349156	-	274	42
PFLU_2169	OV986001.1	2349265	2350780	-	1516	532
PFLU_2170	OV986001.1	2350938	2351922	+	985	134
PFLU_2171	OV986001.1	2352033	2352654	+	622	103
PFLU_2172	OV986001.1	2352706	2353879	-	1174	70
PFLU_2173	OV986001.1	2353893	2354781	-	889	90
PFLU_2174	OV986001.1	2354893	2356843	-	1951	314
PFLU_2175	OV986001.1	2357652	2358054	+	403	250
PFLU_2176	OV986001.1	2358093	2358438	+	346	114
PFLU_2177	OV986001.1	2358444	2359056	+	613	133
PFLU_2178	OV986001.1	2359553	2362259	+	2707	475
PFLU_2179	OV986001.1	2362275	2362992	+	718	43
PFLU_2180	OV986001.1	2363282	2363909	+	628	141
PFLU_2181	OV986001.1	2363915	2367536	+	3622	499
PFLU_2182	OV986001.1	2367639	2368083	+	445	21
PFLU_2183	OV986001.1	2368079	2368898	-	820	525
PFLU_2184	OV986001.1	2369143	2370226	-	1084	1445
PFLU_2185	OV986001.1	2370822	2371584	+	763	191
