# Program:featureCounts v2.0.6; Command:"featureCounts" "-Q" "20" "-s" "2" "-p" "-a" "/storage/projects/QUO1015788/ref/REF_cds.gtf" "-T" "5" "-F" "SAF" "-o" "/storage/projects/QUO1015788/2630_6/2630_6_cds" "/storage/projects/QUO1015788/2630_6/2630_6.sam" 
Geneid	Chr	Start	End	Strand	Length	/storage/projects/QUO1015788/2630_6/2630_6.sam
PFLU_2221	OV986001.1	2409383	2410361	+	979	22
PFLU_2222	OV986001.1	2410360	2411188	+	829	62
PFLU_2223	OV986001.1	2411184	2412831	+	1648	86
PFLU_2224	OV986001.1	2412823	2413699	+	877	46
PFLU_2225	OV986001.1	2414018	2416220	+	2203	105
PFLU_2226	OV986001.1	2416234	2417284	+	1051	54
PFLU_2227	OV986001.1	2417280	2418201	+	922	34
PFLU_2228	OV986001.1	2418197	2418665	+	469	6
PFLU_2229	OV986001.1	2418723	2419584	-	862	51
PFLU_2230	OV986001.1	2419840	2420686	+	847	30
PFLU_2231	OV986001.1	2420747	2421599	+	853	44
PFLU_2232	OV986001.1	2421595	2423020	+	1426	26
PFLU_2233	OV986001.1	2423016	2424228	+	1213	28
PFLU_2234	OV986001.1	2424224	2424959	+	736	10
PFLU_2235	OV986001.1	2424948	2425734	+	787	20
PFLU_2236	OV986001.1	2425720	2426557	+	838	30
PFLU_2237	OV986001.1	2426574	2427171	+	598	18
PFLU_2238	OV986001.1	2427167	2427824	+	658	62
PFLU_2239	OV986001.1	2427845	2430602	+	2758	145
PFLU_2240	OV986001.1	2430629	2431397	-	769	37
PFLU_2241	OV986001.1	2432012	2432981	+	970	50
PFLU_2242	OV986001.1	2432998	2433886	-	889	170
PFLU_2243	OV986001.1	2434133	2434922	+	790	165
PFLU_2244	OV986001.1	2435137	2435755	+	619	14
PFLU_2245	OV986001.1	2435774	2437382	-	1609	333
PFLU_2246	OV986001.1	2437923	2438442	-	520	57
PFLU_2248	OV986001.1	2439029	2439686	-	658	739
PFLU_2249	OV986001.1	2439766	2441374	+	1609	273
PFLU_2250	OV986001.1	2441497	2441824	+	328	264
PFLU_2251	OV986001.1	2442116	2442284	+	169	46
PFLU_2252	OV986001.1	2442660	2443104	+	445	663
PFLU_2253	OV986001.1	2443108	2443696	+	589	261
PFLU_2254	OV986001.1	2444013	2445360	+	1348	406
PFLU_2255	OV986001.1	2445376	2446054	-	679	266
PFLU_2256	OV986001.1	2446075	2446537	+	463	13
PFLU_2257	OV986001.1	2446556	2447318	+	763	57
PFLU_2258	OV986001.1	2447443	2448457	+	1015	138
PFLU_2259	OV986001.1	2448460	2448993	-	534	76
PFLU_2260	OV986001.1	2449404	2449806	+	403	8
PFLU_2261	OV986001.1	2450136	2450721	+	586	333
PFLU_2262	OV986001.1	2451025	2452648	-	1624	51
PFLU_2263	OV986001.1	2453475	2453922	+	448	43
PFLU_2264	OV986001.1	2454189	2455599	+	1411	113
PFLU_2265	OV986001.1	2455595	2456672	+	1078	11
PFLU_2266	OV986001.1	2457117	2458215	+	1099	90
PFLU_2267	OV986001.1	2458239	2461971	+	3733	167
PFLU_2268	OV986001.1	2461998	2463582	-	1585	124
PFLU_2269	OV986001.1	2463581	2464835	-	1255	91
PFLU_2270	OV986001.1	2465095	2466436	-	1342	302
PFLU_2271	OV986001.1	2466452	2468684	-	2233	984
PFLU_2272	OV986001.1	2468683	2469139	-	457	147
PFLU_2273	OV986001.1	2469723	2470509	+	787	336
PFLU_2274	OV986001.1	2470463	2471279	-	817	18
PFLU_2275	OV986001.1	2471351	2472077	-	727	18
PFLU_2276	OV986001.1	2472091	2472367	+	277	8
PFLU_2277	OV986001.1	2472424	2473579	+	1156	73
PFLU_2278	OV986001.1	2473650	2475261	+	1612	54
PFLU_2279	OV986001.1	2475301	2476339	+	1039	13
PFLU_2280	OV986001.1	2476384	2477995	+	1612	34
PFLU_2281	OV986001.1	2478045	2478963	+	919	15
PFLU_2282	OV986001.1	2478976	2479816	+	841	26
PFLU_2283	OV986001.1	2479827	2480604	+	778	20
PFLU_2284	OV986001.1	2480804	2481716	+	913	6
PFLU_2285	OV986001.1	2481807	2482176	+	370	0
PFLU_2286	OV986001.1	2482216	2484019	+	1804	41
PFLU_2287	OV986001.1	2484098	2485001	-	904	80
PFLU_2288	OV986001.1	2485140	2486475	+	1336	14
PFLU_2289	OV986001.1	2486471	2487746	+	1276	23
PFLU_2290	OV986001.1	2487800	2489483	-	1684	19
PFLU_2291	OV986001.1	2490442	2491384	-	943	102
PFLU_2292	OV986001.1	2491493	2492993	+	1501	511
PFLU_2293	OV986001.1	2493231	2494170	+	940	1036
PFLU_2294	OV986001.1	2494421	2495672	+	1252	1192
PFLU_2295	OV986001.1	2495880	2497866	+	1987	61
PFLU_2296	OV986001.1	2497883	2498804	+	922	29
PFLU_2297	OV986001.1	2498958	2499267	-	310	98
PFLU_2298	OV986001.1	2499751	2500888	-	1138	53
PFLU_2299	OV986001.1	2500888	2502445	-	1558	39
PFLU_2300	OV986001.1	2502441	2503443	-	1003	56
PFLU_2301	OV986001.1	2503668	2504985	-	1318	46
PFLU_2302	OV986001.1	2505124	2506300	+	1177	59
PFLU_2303	OV986001.1	2506354	2507620	-	1267	22
PFLU_2304	OV986001.1	2507675	2510084	-	2410	401
PFLU_2305	OV986001.1	2510354	2511101	-	748	248
PFLU_2306	OV986001.1	2511191	2512511	-	1321	24
PFLU_2307	OV986001.1	2512593	2513571	-	979	18
PFLU_2308	OV986001.1	2513887	2514562	+	676	7
PFLU_2309	OV986001.1	2514558	2515779	+	1222	98
PFLU_2310	OV986001.1	2515809	2516853	-	1045	78
PFLU_2312	OV986001.1	2517041	2518988	+	1948	31
PFLU_2313	OV986001.1	2519269	2519755	-	487	16
PFLU_2315	OV986001.1	2520076	2521483	+	1408	19
PFLU_2316	OV986001.1	2521470	2522037	-	568	7
PFLU_2317	OV986001.1	2522040	2524938	-	2899	70
PFLU_2318	OV986001.1	2524934	2525234	-	301	4
PFLU_2319	OV986001.1	2525247	2526489	-	1243	12
PFLU_2320	OV986001.1	2526470	2527376	-	907	4
PFLU_2321	OV986001.1	2527372	2528239	-	868	7
PFLU_2322	OV986001.1	2528659	2529277	-	619	90
PFLU_2323	OV986001.1	2529541	2530876	+	1336	11
PFLU_2324	OV986001.1	2530898	2531807	+	910	17
PFLU_2325	OV986001.1	2531818	2532493	+	676	17
PFLU_2326	OV986001.1	2532507	2533830	+	1324	16
PFLU_2327	OV986001.1	2534005	2535337	+	1333	37
PFLU_2328	OV986001.1	2536853	2537798	-	946	45
PFLU_2329	OV986001.1	2537862	2539542	-	1681	3
PFLU_2330	OV986001.1	2539616	2541929	-	2314	16
PFLU_2331	OV986001.1	2541928	2543296	-	1369	5
PFLU_2332	OV986001.1	2543316	2544183	-	868	8
PFLU_2333	OV986001.1	2544213	2545344	-	1132	6
PFLU_2334	OV986001.1	2545374	2546400	-	1027	4
PFLU_2335	OV986001.1	2546402	2547332	-	931	0
PFLU_2336	OV986001.1	2547328	2547775	-	448	0
PFLU_2337	OV986001.1	2547860	2549072	+	1213	8
PFLU_2338	OV986001.1	2549040	2549700	+	661	7
PFLU_2339	OV986001.1	2549700	2550441	+	742	6
PFLU_2340	OV986001.1	2550555	2551710	-	1156	20
PFLU_2341	OV986001.1	2551727	2552537	-	811	13
PFLU_2342	OV986001.1	2552543	2553461	-	919	12
PFLU_2343	OV986001.1	2553457	2554483	-	1027	68
PFLU_2344	OV986001.1	2554711	2555821	-	1111	76
PFLU_2345	OV986001.1	2555890	2556184	+	295	5
PFLU_2346	OV986001.1	2556323	2556887	-	565	215
PFLU_2347	OV986001.1	2556889	2557642	-	754	472
PFLU_2348	OV986001.1	2557786	2558272	-	487	29
PFLU_2349	OV986001.1	2558284	2559766	-	1483	96
PFLU_2350	OV986001.1	2559762	2560611	-	850	29
PFLU_2351	OV986001.1	2560638	2561229	-	592	37
PFLU_2352	OV986001.1	2561485	2562391	+	907	77
PFLU_2353	OV986001.1	2562401	2563694	+	1294	80
PFLU_2354	OV986001.1	2563690	2564335	+	646	19
PFLU_2355	OV986001.1	2564434	2565895	+	1462	60
PFLU_2356	OV986001.1	2565910	2566696	+	787	72
PFLU_2357	OV986001.1	2566998	2567778	-	781	600
PFLU_2358	OV986001.1	2567905	2569849	-	1945	69
PFLU_2359	OV986001.1	2569994	2570885	-	892	117
PFLU_2360	OV986001.1	2571120	2572026	+	907	232
PFLU_2361	OV986001.1	2572010	2573057	+	1048	313
PFLU_2362	OV986001.1	2573053	2573512	+	460	63
PFLU_2363	OV986001.1	2573518	2573818	-	301	208
PFLU_2364	OV986001.1	2573908	2575000	+	1093	247
PFLU_2365	OV986001.1	2575278	2577414	+	2137	183
PFLU_2366	OV986001.1	2577545	2578268	-	724	732
PFLU_2367	OV986001.1	2578316	2580053	-	1738	84
PFLU_2368	OV986001.1	2580246	2581569	+	1324	11
PFLU_2369	OV986001.1	2581584	2582574	+	991	102
PFLU_2370	OV986001.1	2582585	2584166	+	1582	182
PFLU_2371	OV986001.1	2584182	2585046	+	865	97
PFLU_2372	OV986001.1	2585120	2586125	+	1006	55
PFLU_2373	OV986001.1	2586182	2587709	+	1528	74
PFLU_2374	OV986001.1	2587718	2588687	+	970	62
PFLU_2375	OV986001.1	2588740	2589889	-	1150	36
PFLU_2376	OV986001.1	2590027	2590795	+	769	3043
PFLU_2377	OV986001.1	2591037	2591109	-	73	22
PFLU_2378	OV986001.1	2591386	2591983	-	598	938
PFLU_2379	OV986001.1	2592013	2592547	-	535	29
PFLU_2380	OV986001.1	2592543	2593545	-	1003	42
PFLU_2381	OV986001.1	2593604	2594834	+	1231	22
PFLU_2382	OV986001.1	2594901	2595729	+	829	221
PFLU_2383	OV986001.1	2595840	2596767	-	928	6
PFLU_2384	OV986001.1	2596786	2597566	-	781	5
PFLU_2385	OV986001.1	2597562	2598567	-	1006	6
PFLU_2386	OV986001.1	2598732	2600715	+	1984	335
PFLU_2387	OV986001.1	2601740	2602037	-	298	93
PFLU_2389	OV986001.1	2602544	2603603	-	1060	379
PFLU_2390	OV986001.1	2603764	2604862	+	1099	46
PFLU_2391	OV986001.1	2604994	2605315	+	322	0
PFLU_2392	OV986001.1	2605311	2606517	+	1207	10
PFLU_2393	OV986001.1	2606518	2607334	+	817	8
PFLU_2394	OV986001.1	2607608	2608481	-	874	79
PFLU_2395	OV986001.1	2608659	2609166	+	508	130
PFLU_2396	OV986001.1	2609143	2610088	-	946	192
PFLU_2397	OV986001.1	2610261	2610891	+	631	83
PFLU_2398	OV986001.1	2610887	2611565	+	679	73
PFLU_2399	OV986001.1	2611643	2612777	+	1135	36
PFLU_2400	OV986001.1	2613659	2613968	+	310	27
PFLU_2402	OV986001.1	2614150	2614807	+	658	10
PFLU_2403	OV986001.1	2614860	2615859	-	1000	281
PFLU_2404	OV986001.1	2615855	2617088	-	1234	61
PFLU_2405	OV986001.1	2617200	2618076	+	877	98
PFLU_2406	OV986001.1	2618108	2618540	+	433	18
PFLU_2407	OV986001.1	2618776	2619595	-	820	55
PFLU_2408	OV986001.1	2619683	2621075	-	1393	14
PFLU_2409	OV986001.1	2621071	2621974	-	904	20
PFLU_2410	OV986001.1	2622114	2623182	+	1069	821
PFLU_2411	OV986001.1	2623347	2623647	-	301	14
PFLU_2412	OV986001.1	2623801	2624509	+	709	22
PFLU_2413	OV986001.1	2624505	2625051	+	547	9
PFLU_2414	OV986001.1	2625088	2626015	+	928	10
PFLU_2415	OV986001.1	2626016	2626613	-	598	2
PFLU_2416	OV986001.1	2626609	2627062	-	454	0
PFLU_2417	OV986001.1	2627155	2627587	+	433	0
PFLU_2418	OV986001.1	2627573	2627939	-	367	0
PFLU_2419	OV986001.1	2628087	2628537	+	451	2
PFLU_2420	OV986001.1	2628545	2629415	+	871	3
PFLU_2421	OV986001.1	2629411	2630473	+	1063	0
PFLU_2422	OV986001.1	2630465	2630978	+	514	5
PFLU_2423	OV986001.1	2630974	2633287	+	2314	43
PFLU_2424	OV986001.1	2634115	2635534	+	1420	23
PFLU_2425	OV986001.1	2635533	2636745	+	1213	5
PFLU_2427	OV986001.1	2637165	2638350	+	1186	0
PFLU_2428	OV986001.1	2638555	2650807	+	12253	289
PFLU_2432	OV986001.1	2652006	2652609	+	604	6
PFLU_2433	OV986001.1	2652653	2654252	+	1600	0
PFLU_2434	OV986001.1	2654276	2656076	+	1801	5
PFLU_2435	OV986001.1	2656087	2656513	+	427	2
PFLU_2436	OV986001.1	2656516	2657221	+	706	4
PFLU_2437	OV986001.1	2657262	2658963	+	1702	38
PFLU_2438	OV986001.1	2658981	2659608	+	628	20
PFLU_2439	OV986001.1	2659628	2660090	+	463	15
PFLU_2440	OV986001.1	2660086	2661028	+	943	36
PFLU_2441	OV986001.1	2661078	2662074	+	997	14
PFLU_2442	OV986001.1	2662255	2663122	-	868	135
PFLU_2443	OV986001.1	2663215	2663764	+	550	8
PFLU_2444	OV986001.1	2663811	2664366	+	556	179
PFLU_2445	OV986001.1	2664411	2665167	+	757	346
PFLU_2446	OV986001.1	2665178	2665898	+	721	303
PFLU_2447	OV986001.1	2665962	2666517	-	556	165
PFLU_2448	OV986001.1	2666589	2668398	-	1810	179
PFLU_2449	OV986001.1	2668620	2668986	+	367	155
PFLU_2450	OV986001.1	2668978	2669284	+	307	120
PFLU_2451	OV986001.1	2669329	2670232	-	904	90
PFLU_2452	OV986001.1	2670285	2672190	-	1906	170
PFLU_2453	OV986001.1	2672235	2673195	-	961	43
PFLU_2454	OV986001.1	2673274	2674090	-	817	22
PFLU_2455	OV986001.1	2674167	2674965	+	799	723
PFLU_2456	OV986001.1	2675219	2676815	+	1597	644
PFLU_2457	OV986001.1	2676856	2678176	+	1321	551
PFLU_2458	OV986001.1	2678203	2678581	-	379	175
PFLU_2459	OV986001.1	2678577	2678937	-	361	54
PFLU_2460	OV986001.1	2679096	2680029	-	934	171
PFLU_2461	OV986001.1	2680171	2680636	+	466	25
PFLU_2462	OV986001.1	2680640	2681093	+	454	20
PFLU_2463	OV986001.1	2681182	2681353	+	172	271
PFLU_2465	OV986001.1	2682474	2682756	-	283	50
PFLU_2466	OV986001.1	2682763	2683006	-	244	301
PFLU_2467	OV986001.1	2683117	2683888	+	772	168
PFLU_2468	OV986001.1	2683978	2684152	+	175	5
PFLU_2469	OV986001.1	2684182	2685142	+	961	67
PFLU_2470	OV986001.1	2685190	2686234	-	1045	904
PFLU_2471	OV986001.1	2686248	2687196	-	949	355
PFLU_2472	OV986001.1	2687351	2688290	-	940	56
PFLU_2473	OV986001.1	2688500	2689811	+	1312	42
PFLU_2474	OV986001.1	2689830	2690604	+	775	2
PFLU_2475	OV986001.1	2690610	2691303	-	694	551
PFLU_2477	OV986001.1	2692333	2692810	+	478	70
PFLU_2478	OV986001.1	2692857	2693304	+	448	91
PFLU_2479	OV986001.1	2693391	2693778	+	388	23
PFLU_2480	OV986001.1	2694087	2694462	-	376	427
PFLU_2481	OV986001.1	2694586	2694937	-	352	261
PFLU_2482	OV986001.1	2695698	2696637	-	940	363
PFLU_2482A	OV986001.1	2696742	2697201	+	460	306
PFLU_2483	OV986001.1	2697218	2698748	-	1531	640
PFLU_2484	OV986001.1	2698829	2699048	-	220	9
PFLU_2485	OV986001.1	2699108	2699499	+	392	155
PFLU_2486	OV986001.1	2699749	2701753	+	2005	19
PFLU_2487	OV986001.1	2702121	2703261	-	1141	569
PFLU_2488	OV986001.1	2703514	2704606	-	1093	746
PFLU_2489	OV986001.1	2704690	2705527	-	838	548
PFLU_2490	OV986001.1	2705935	2707258	-	1324	413
PFLU_2491	OV986001.1	2707393	2707519	-	127	20
PFLU_2492	OV986001.1	2707540	2707966	+	427	27
PFLU_2493	OV986001.1	2708137	2708503	+	367	29
PFLU_2493A	OV986001.1	2708619	2709582	-	964	225
PFLU_2495	OV986001.1	2709776	2710370	+	595	10
PFLU_2496	OV986001.1	2710514	2712143	+	1630	105
PFLU_2497	OV986001.1	2712318	2713293	-	976	475
PFLU_2498	OV986001.1	2713605	2714919	+	1315	43
PFLU_2499	OV986001.1	2714984	2715416	-	433	2
PFLU_2500	OV986001.1	2715499	2715664	-	166	4
PFLU_2502	OV986001.1	2716007	2716676	-	670	13
PFLU_2503A	OV986001.1	2716705	2717354	+	650	168
PFLU_2504	OV986001.1	2717639	2718089	+	451	94
PFLU_2505	OV986001.1	2718147	2719038	-	892	277
PFLU_2506	OV986001.1	2719170	2720199	+	1030	721
PFLU_2507	OV986001.1	2720248	2721211	-	964	307
PFLU_2508	OV986001.1	2721425	2721722	+	298	0
PFLU_2509	OV986001.1	2721852	2723934	-	2083	2149
PFLU_2509A	OV986001.1	2724039	2724429	-	391	2516
PFLU_2511	OV986001.1	2724948	2725341	+	394	246
PFLU_2512	OV986001.1	2725337	2726174	+	838	155
PFLU_2513	OV986001.1	2726544	2727021	-	478	65
PFLU_2515	OV986001.1	2727325	2728639	-	1315	551
PFLU_2515A	OV986001.1	2728834	2729605	-	772	106
PFLU_2516	OV986001.1	2729914	2730355	-	442	42
PFLU_2517	OV986001.1	2730351	2732235	-	1885	791
PFLU_2518	OV986001.1	2732231	2733911	-	1681	64
PFLU_2519	OV986001.1	2733910	2734486	-	577	4
PFLU_2520	OV986001.1	2734545	2735763	+	1219	347
PFLU_2521	OV986001.1	2735764	2736574	+	811	272
PFLU_2522	OV986001.1	2736580	2737612	-	1033	19
PFLU_2523	OV986001.1	2737626	2738724	-	1099	0
PFLU_2524	OV986001.1	2738720	2740064	-	1345	8
PFLU_2525	OV986001.1	2740060	2740354	-	295	0
PFLU_2526	OV986001.1	2740350	2741145	-	796	9
PFLU_2527	OV986001.1	2741149	2741995	-	847	0
PFLU_2528	OV986001.1	2741991	2743020	-	1030	15
PFLU_2529	OV986001.1	2743263	2744094	+	832	87
PFLU_2530	OV986001.1	2744148	2744814	-	667	202
PFLU_2531	OV986001.1	2744950	2745193	-	244	55
PFLU_2532	OV986001.1	2745297	2746038	+	742	457
PFLU_2533	OV986001.1	2746034	2747675	-	1642	34
PFLU_2534	OV986001.1	2747909	2749139	+	1231	71
PFLU_2535	OV986001.1	2749141	2749489	+	349	0
PFLU_2536	OV986001.1	2749504	2750548	+	1045	5
PFLU_2537	OV986001.1	2750551	2751517	+	967	14
PFLU_2538	OV986001.1	2751572	2752928	+	1357	120
PFLU_2539	OV986001.1	2752911	2753499	-	589	53
PFLU_2540	OV986001.1	2753639	2754812	+	1174	175
PFLU_2541	OV986001.1	2754812	2755178	-	367	610
PFLU_2542	OV986001.1	2755174	2755426	-	253	124
PFLU_2543	OV986001.1	2755602	2769675	+	14074	109
PFLU_2544	OV986001.1	2769678	2781528	+	11851	205
PFLU_2545	OV986001.1	2781686	2784122	-	2437	31
PFLU_2546	OV986001.1	2784232	2785885	-	1654	6
PFLU_2547	OV986001.1	2786055	2786916	+	862	10
PFLU_2548	OV986001.1	2788222	2789083	-	862	11
PFLU_2549	OV986001.1	2789117	2790389	-	1273	12
PFLU_2550	OV986001.1	2790407	2791757	-	1351	12
PFLU_2551	OV986001.1	2791899	2793525	+	1627	4
PFLU_2552	OV986001.1	2793955	2806840	+	12886	739
PFLU_2553	OV986001.1	2806836	2818158	+	11323	222
PFLU_2555	OV986001.1	2819215	2820367	+	1153	71
PFLU_2556	OV986001.1	2820370	2822329	+	1960	53
PFLU_2557	OV986001.1	2822399	2823074	-	676	519
PFLU_2558	OV986001.1	2823226	2824462	-	1237	50
PFLU_2559	OV986001.1	2824585	2825056	+	472	146
PFLU_2561	OV986001.1	2825490	2825928	+	439	79
PFLU_2562	OV986001.1	2825931	2828094	-	2164	436
PFLU_2563	OV986001.1	2828181	2829114	-	934	270
PFLU_2564	OV986001.1	2829278	2830367	+	1090	105
PFLU_2565	OV986001.1	2830363	2831659	+	1297	44
PFLU_2566	OV986001.1	2832096	2833359	-	1264	365
PFLU_2567	OV986001.1	2833479	2834373	-	895	121
PFLU_2568	OV986001.1	2834500	2835505	+	1006	42
PFLU_2569	OV986001.1	2835522	2836320	+	799	143
PFLU_2570	OV986001.1	2836349	2836766	+	418	46
PFLU_2571	OV986001.1	2836844	2838239	-	1396	423
PFLU_2572	OV986001.1	2838216	2838900	-	685	580
PFLU_2573	OV986001.1	2839203	2840109	+	907	115
PFLU_2574	OV986001.1	2840396	2841305	-	910	130
PFLU_2575	OV986001.1	2841589	2843527	+	1939	73
PFLU_2576	OV986001.1	2843715	2844639	+	925	26
PFLU_2577	OV986001.1	2844635	2845424	+	790	48
PFLU_2578	OV986001.1	2845452	2846274	+	823	9
PFLU_2579	OV986001.1	2846330	2848262	+	1933	53
PFLU_2580	OV986001.1	2848281	2849292	+	1012	33
PFLU_2581	OV986001.1	2849387	2850416	+	1030	29
PFLU_2582	OV986001.1	2850543	2850720	+	178	18
PFLU_2583	OV986001.1	2850768	2851704	+	937	43
PFLU_2584	OV986001.1	2851739	2853323	+	1585	27
PFLU_2585	OV986001.1	2853344	2854373	+	1030	13
PFLU_2586	OV986001.1	2854793	2855198	+	406	338
PFLU_2587	OV986001.1	2855361	2856972	+	1612	1250
PFLU_2588	OV986001.1	2857193	2857442	-	250	103
PFLU_2589	OV986001.1	2857497	2857782	-	286	59
PFLU_2590	OV986001.1	2857838	2858114	-	277	32
PFLU_2591	OV986001.1	2858510	2858981	+	472	347
PFLU_2592	OV986001.1	2859114	2860131	+	1018	314
PFLU_2593	OV986001.1	2860268	2862428	-	2161	78
PFLU_2594	OV986001.1	2862490	2862898	-	409	165
PFLU_2595	OV986001.1	2862973	2863411	+	439	43
PFLU_2596	OV986001.1	2863439	2863772	-	334	64
PFLU_2597	OV986001.1	2863768	2868427	-	4660	48
PFLU_2598	OV986001.1	2868656	2871158	+	2503	20
PFLU_2599	OV986001.1	2871237	2871579	+	343	106
PFLU_2600	OV986001.1	2871583	2872483	-	901	30
PFLU_2601	OV986001.1	2872592	2873645	+	1054	10
PFLU_2602	OV986001.1	2873711	2874407	+	697	43
PFLU_2603	OV986001.1	2874443	2875352	+	910	91
PFLU_2604	OV986001.1	2875387	2875684	+	298	53
PFLU_2605	OV986001.1	2875688	2875949	+	262	26
PFLU_2606	OV986001.1	2876215	2877223	-	1009	161
PFLU_2607	OV986001.1	2877397	2877625	-	229	6
PFLU_2608	OV986001.1	2877731	2878061	+	331	16
PFLU_2609	OV986001.1	2878081	2878660	+	580	8
PFLU_2610	OV986001.1	2878656	2879088	+	433	2
PFLU_2611	OV986001.1	2879084	2879573	+	490	19
PFLU_2612	OV986001.1	2879630	2879945	-	316	224
PFLU_2613	OV986001.1	2880001	2880712	-	712	126
PFLU_2614	OV986001.1	2880907	2881933	+	1027	1945
PFLU_2615	OV986001.1	2882524	2884093	+	1570	679
PFLU_2616	OV986001.1	2884479	2884728	-	250	83
PFLU_2617	OV986001.1	2885061	2885910	+	850	29
PFLU_2618	OV986001.1	2885961	2886624	+	664	6
PFLU_2619	OV986001.1	2886635	2887298	+	664	7
PFLU_2620	OV986001.1	2887294	2888077	+	784	16
PFLU_2621	OV986001.1	2888093	2888483	+	391	31
PFLU_2622	OV986001.1	2888651	2889416	+	766	138
PFLU_2623	OV986001.1	2889424	2890633	+	1210	170
PFLU_2624	OV986001.1	2890750	2891659	+	910	134
PFLU_2625	OV986001.1	2891779	2892055	-	277	435
PFLU_2626	OV986001.1	2892098	2894594	-	2497	2790
PFLU_2627	OV986001.1	2894729	2896688	-	1960	483
PFLU_2628	OV986001.1	2896849	2897623	-	775	314
PFLU_2629	OV986001.1	2897630	2899022	-	1393	369
PFLU_2630	OV986001.1	2899317	2900718	-	1402	437
PFLU_2631	OV986001.1	2900777	2902349	-	1573	878
PFLU_2632	OV986001.1	2902360	2903383	-	1024	365
PFLU_2633	OV986001.1	2903382	2904444	-	1063	318
PFLU_2634	OV986001.1	2904443	2906303	-	1861	831
PFLU_2635	OV986001.1	2906433	2906715	-	283	1004
PFLU_2636	OV986001.1	2907056	2908670	-	1615	1009
PFLU_2637	OV986001.1	2908671	2909691	-	1021	359
PFLU_2638	OV986001.1	2909692	2910769	-	1078	506
PFLU_2639	OV986001.1	2910769	2912605	-	1837	1629
PFLU_2640	OV986001.1	2912604	2914434	-	1831	1255
PFLU_2642	OV986001.1	2914750	2916166	-	1417	4142
PFLU_2643	OV986001.1	2916264	2917032	-	769	798
PFLU_2644	OV986001.1	2917085	2917868	+	784	585
PFLU_2645	OV986001.1	2917886	2918339	+	454	395
PFLU_2646	OV986001.1	2918415	2919162	+	748	1229
PFLU_2647	OV986001.1	2919302	2921558	+	2257	628
PFLU_2648	OV986001.1	2921578	2922148	+	571	140
PFLU_2649	OV986001.1	2922144	2923038	-	895	510
PFLU_2650	OV986001.1	2923147	2923489	+	343	45
PFLU_2651	OV986001.1	2923550	2923814	-	265	92
PFLU_2652	OV986001.1	2924014	2924572	+	559	607
PFLU_2653	OV986001.1	2924740	2926465	-	1726	387
PFLU_2654	OV986001.1	2926542	2927775	-	1234	122
PFLU_2655	OV986001.1	2927843	2928260	+	418	4
PFLU_2656	OV986001.1	2928365	2928860	-	496	1021
PFLU_2657	OV986001.1	2928843	2930502	-	1660	4372
PFLU_2658	OV986001.1	2930735	2930849	+	115	21
PFLU_2659	OV986001.1	2930928	2931144	-	217	38
PFLU_2661	OV986001.1	2931314	2933718	+	2405	89
PFLU_2662	OV986001.1	2933738	2937449	-	3712	4029
PFLU_2663	OV986001.1	2937614	2939906	+	2293	571
PFLU_2664	OV986001.1	2940330	2940915	+	586	3037
PFLU_2665	OV986001.1	2941103	2941850	-	748	126
PFLU_2666	OV986001.1	2941919	2942312	-	394	147
PFLU_2667	OV986001.1	2942308	2943034	-	727	292
PFLU_2668	OV986001.1	2943024	2943213	-	190	525
PFLU_2669	OV986001.1	2944683	2945745	+	1063	1741
PFLU_2670	OV986001.1	2945748	2949510	+	3763	2679
PFLU_2671	OV986001.1	2949726	2950725	+	1000	194
PFLU_2672	OV986001.1	2950778	2951381	+	604	144
PFLU_2673	OV986001.1	2951488	2952436	-	949	134
PFLU_2674	OV986001.1	2952582	2953473	+	892	700
PFLU_2675	OV986001.1	2953472	2954444	+	973	1389
PFLU_2676	OV986001.1	2954483	2955833	+	1351	2165
PFLU_2677	OV986001.1	2955832	2956318	+	487	304
PFLU_2678	OV986001.1	2956317	2957241	+	925	1266
PFLU_2679	OV986001.1	2957291	2957552	+	262	350
PFLU_2680	OV986001.1	2957548	2958379	+	832	1036
PFLU_2681	OV986001.1	2958383	2961050	+	2668	4656
PFLU_2682	OV986001.1	2961277	2961994	+	718	50
PFLU_2683	OV986001.1	2962046	2962382	+	337	4
PFLU_2684	OV986001.1	2962397	2963501	+	1105	78
PFLU_2685	OV986001.1	2963673	2964165	+	493	171
PFLU_2686	OV986001.1	2964271	2964493	-	223	7
PFLU_2688	OV986001.1	2964638	2966882	-	2245	31
PFLU_2689	OV986001.1	2966996	2968757	-	1762	34
PFLU_2690	OV986001.1	2968905	2969085	-	181	1307
PFLU_2691	OV986001.1	2969354	2970338	+	985	2965
PFLU_2692	OV986001.1	2970334	2971858	+	1525	3075
PFLU_2693	OV986001.1	2971854	2972679	+	826	571
PFLU_2694	OV986001.1	2972745	2973006	-	262	840
PFLU_2695	OV986001.1	2973348	2974674	+	1327	90
PFLU_2696	OV986001.1	2974790	2976095	-	1306	858
PFLU_2697	OV986001.1	2976144	2976891	-	748	3
PFLU_2698	OV986001.1	2976930	2977611	-	682	0
PFLU_2699	OV986001.1	2977686	2978430	-	745	37
PFLU_2700	OV986001.1	2978497	2979049	-	553	0
PFLU_2701	OV986001.1	2979048	2979498	-	451	6
PFLU_2702	OV986001.1	2979827	2980844	-	1018	749
PFLU_2703	OV986001.1	2980984	2986072	-	5089	110
PFLU_2704	OV986001.1	2986278	2987316	+	1039	226
